node1_uniprot_id,node2_uniprot_id
Q12824,O14497
Q12824,Q92922
Q12824,Q9NPI1
Q12824,Q16877
Q12824,Q92785
Q12824,Q92828
Q12824,Q9H8Y8
Q12824,P09543
Q12824,P48449
Q12824,Q8WUB8
Q12824,Q9BRK4
Q12824,P51532
Q12824,Q8NFD5
Q12824,P78406
Q12824,Q92925
Q12824,Q9Y512
Q12824,Q8TAQ2
Q12824,P42356
Q12824,P61421
Q12824,O15020
Q12824,Q9H299
Q12824,Q9ULV0
Q12824,O96019
Q12824,Q13501
Q12824,P52569
Q12824,Q9HAV4
Q12824,Q12792
Q86VY4,P05161
Q9H0D6,Q9NXV6
P04637,Q9NTK5
O96017,O15020
O96017,Q9ULV0
O96017,Q6AI08
P04637,O95816
P04637,Q9UL15
P04637,Q8NCE2
P04637,Q9UNE7
P04637,Q93009
P04637,Q9UPR3
P61160,O96017
O15355,O96017
O96017,Q6WCQ1
O96017,Q13610
O96017,P46013
O96017,O60292
O96017,Q9UM54
O96017,P35580
O96017,Q5M775
O96017,Q69YQ0
O96017,Q15050
O96017,O15446
O96017,Q9P0K7
O96017,O43795
O96017,Q9NW13
O96017,O95425
O96017,Q5T3I0
Q9NV06,O96017
P12830,Q99569
P12830,P14923
P12830,Q6IQ23
P12830,Q5T5U3
P12830,P55084
P12830,P42704
P12830,P40939
P12830,O95470
P12830,Q9NXH8
P12830,P49768
P12830,P04183
P12830,P51798
P01112,Q8WYP3
Q86UE4,Q96SB4
Q86UE4,Q9BQG0
Q86UE4,P52272
Q86UE4,P50914
Q86UE4,Q02543
Q86UE4,Q9H6W3
Q86UE4,O43169
Q86UE4,Q13523
Q86UE4,P42285
Q86UE4,Q00577
Q86UE4,Q13243
Q86UE4,O95104
Q86UE4,Q9UKD2
Q86UE4,Q9BQ39
Q86UE4,Q13868
Q86UE4,Q9GZR7
Q86UE4,Q15024
Q86UE4,Q7Z2W4
Q86UE4,Q8WTT2
Q86UE4,Q13310
Q86UE4,Q15050
Q86UE4,Q9H4G0
P04637,Q99988
P04637,P58107
P04637,P46777
P04637,Q8IY21
P04637,Q07954
P04637,O00267
P04637,P55042
P04637,P25685
P04637,Q96EY1
Q9Y243,Q14532
Q9Y243,P33764
Q9Y243,P31751
P31749,Q14532
P31749,P33764
Q13951,Q13950
Q13951,Q9NZL4
Q13951,O95757
Q13951,Q92598
Q13951,P34932
Q13951,Q9NW13
P38398,Q9NXR7
P38398,Q13620
P38398,Q9NZ08
P30281,P49918
P30281,Q9Y2J4
O14497,Q6STE5
O14497,Q8WUZ0
P38398,Q9NWV8
P38398,Q96SB3
P38398,Q03001
P38398,Q99728
Q9BX63,P54277
P46527,P12273
P46527,O00267
P46527,P05090
P46527,Q9BRK5
P46527,O75427
P46527,O76031
P46527,Q96AQ6
Q00597,P51648
Q00597,P02452
Q00597,P08123
P03372,Q96JB6
P03372,P28290
P03372,Q6NYC8
P03372,Q05682
P03372,Q14573
P03372,Q13753
P03372,P98082
P03372,Q9UPN3
P03372,O75431
P03372,P53680
P03372,P16278
P03372,O15231
P03372,O75146
P03372,P02593
P03372,Q9BUP0
P03372,P10619
P03372,Q14677
P03372,Q6ZVM7
P03372,Q9BY89
P03372,O15143
P03372,O95782
P03372,O60285
P03372,Q92614
P03372,O60784
P03372,Q96H55
P03372,Q14766
P03372,Q13751
P03372,Q02218
P03372,Q96FS4
P03372,Q9Y4I1
P03372,Q14254
P03372,Q9Y512
P03372,P63010
P03372,Q5M775
P03372,Q15154
P03372,Q9NSY1
Q15910,Q5T6S3
Q15910,Q6ZN18
Q15910,Q92833
Q15910,Q92800
Q15910,Q9Y483
Q15910,Q96JN0
P55317,Q02809
P55317,Q14766
P55317,P19883
P55317,Q99590
P55317,P15514
P55317,P27105
Q86YC2,Q14145
Q86YC2,P51587
Q86YC2,Q9UBU8
P49711,O95793
P49711,Q96SB4
P49711,P46777
P49711,O60506
P49711,P18124
P49711,O00567
P49711,Q9Y4B6
P49711,Q9BQG0
P49711,Q9UKV3
P49711,Q86VM9
P49711,Q14258
P49711,P40429
P49711,P07199
P49711,Q12906
P49711,P11388
P49711,P50914
P49711,Q1KMD3
P49711,Q9UKJ3
P49711,Q15678
P49711,P62906
P49711,Q96NE9
P49711,Q8WXX5
P49711,Q9NR30
P49711,Q02543
P49711,P82650
P49711,Q7Z2W4
P49711,P16989
P49711,Q5SVZ6
P49711,P51116
P49711,Q5C9Z4
P49711,O95810
P49711,P82675
P49711,Q96GQ7
P49711,Q00577
P49711,Q15397
P49711,Q9UKM9
P49711,O00422
P49711,Q5SSJ5
P49711,Q96EY7
P49711,Q9Y3B7
P49711,Q05639
P40692,P54277
P40692,Q9BX63
P06400,Q14186
P06400,Q14188
P06400,O00505
P06400,O00629
P06400,Q9BTC8
P23771,Q93008
P23771,P82675
P31751,P60981
P31751,Q12907
Q8N3V7,Q9NQ36
O75771,P98194
O75771,O15315
O75771,Q8IY17
O75771,P10398
O75771,Q9Y6N5
O75771,Q9UJS0
O75771,Q03519
O75771,Q8NE86
O75771,P05362
O75771,Q5SRE5
O75771,P12429
O75771,O75746
Q15831,P26440
Q15831,Q9C0K7
Q15831,Q13451
Q15831,Q9UBW8
Q15831,Q9BT78
Q15831,P61201
Q15831,P41250
Q15831,Q92905
Q15831,Q9UNS2
Q15831,Q13098
Q15831,Q7L5N1
Q15831,Q16543
Q15831,Q96T76
Q15831,Q9Y4K0
Q15831,Q13617
Q15831,P54886
Q15831,Q9H9Q2
Q15831,P19367
Q15831,Q99627
Q15831,Q9NPQ8
Q15831,Q96IF1
Q15831,Q02790
Q15831,Q9NSE4
Q15831,Q93052
Q96GM5,Q12824
Q96GM5,Q92785
Q96GM5,O14497
Q96GM5,P51531
Q96GM5,O96019
Q96GM5,Q969G3
Q96GM5,Q9NZM4
Q12824,Q96TA2
Q12824,A3KMH1
Q01831,O43818
Q01831,P09132
Q01831,Q4G0J3
Q9H0D6,Q96HQ2
Q9H0D6,O15226
Q9H0D6,P52294
Q9H0D6,O60684
Q86VY4,P46777
Q86VY4,Q9GZR7
Q86VY4,Q9BQG0
Q86VY4,O95793
Q86VY4,Q7Z2W4
Q86VY4,Q9NR30
Q86VY4,O75367
Q86VY4,Q5SSJ5
P11717,P31749
P31749,P04080
P31749,Q9UBC9
P31749,Q9UBG3
P42336,Q08554
P00533,P29144
P00533,P08758
P00533,Q9Y696
P00533,P08865
P00533,P50995
P00533,Q99798
P00533,P80723
P00533,Q9NSE4
P00533,P36952
P00533,Q13451
P00533,Q9NYU2
P00533,P06733
P00533,Q9UQ80
P00533,Q9Y4L1
P00533,P36776
P14868,O96017
P49711,Q5BKZ1
P49711,O00411
Q9Y243,P46459
Q9Y243,Q99653
P23771,P23634
P23771,Q16658
Q9BX63,Q15717
P04626,Q14126
P06400,Q16658
Q15831,Q6IQ23
Q15831,Q99569
Q12824,Q13835
Q96GM5,Q9H2Y7
Q96GM5,Q8NFD5
O15119,P08758
P43246,O75223
P43246,Q6UWP8
P43246,Q9NZT1
P43246,P31944
P43246,Q01469
P38398,P38398
P38398,Q96RU2
Q9NVI1,P01112
Q14790,P29084
Q14790,Q8WVM0
Q14790,Q9BTD8
Q14790,Q8N5P1
Q14790,Q9Y6V7
Q14790,P09601
Q14790,Q96P11
Q14790,Q9UBU8
Q14790,Q9UL40
Q14790,Q96GD4
Q14790,Q8IWS0
Q14790,Q5QJE6
Q14790,Q9NSI2
Q14790,Q5T280
Q14790,Q8IXT5
Q14790,Q9BVJ6
Q14790,O00622
Q14790,Q9UBU9
Q14790,Q9H0S4
Q14790,Q9H2W6
Q14790,Q00059
Q14790,Q9NV06
Q14790,Q9NQ50
Q14790,Q13769
Q14790,Q99755
Q14790,P52756
Q14790,Q96FV9
Q14790,Q99959
Q14790,Q9NVN8
Q14790,Q9H089
Q14790,P17844
Q14790,P78332
P24385,P51587
P42771,Q9BTC0
Q13618,Q9P2D0
Q13618,Q9NXS3
Q13618,O94889
Q13618,Q9NVX7
Q13618,Q9BSF8
Q13618,Q53RE8
Q13618,Q9BYZ6
Q13618,Q8WZ19
Q13618,Q9UBF6
Q13618,P01024
Q13618,O95198
Q13618,Q13829
Q13618,Q8TBC3
Q13618,Q96Q07
Q13618,Q9Y573
Q13618,Q86V97
Q13618,Q9H0C5
Q13618,Q9H9Q2
Q13618,Q8NBE8
Q13618,Q15843
Q13618,Q8IY47
Q13618,Q9H0H3
Q13618,Q13098
Q13618,Q9Y597
Q13618,Q9P2J3
Q13618,Q9H3F6
Q13618,Q9UNS2
Q13618,Q9P2N7
Q13618,Q53GT1
Q13618,Q96PQ7
Q13618,A7E2V4
Q13618,P62877
Q13618,Q53HC5
Q13618,Q8WVZ9
Q13618,Q9P2K6
Q13618,Q9Y2M5
Q13618,Q9BX70
Q13618,Q9P2G9
Q13618,Q8N4N3
Q13618,Q8IXQ5
Q13618,Q6TFL4
Q13618,Q6PI47
Q13618,Q53G59
Q01094,P27144
Q01094,P31350
Q01094,Q96A72
Q01094,P43897
Q01094,Q14651
Q01094,P39687
Q01094,Q16831
Q01094,Q9NP79
Q01094,O00299
P27986,P21860
P21860,P27986
Q99966,P04637
Q15303,P21860
O43157,P08581
O15031,P08581
P08581,Q9ULL4
P08581,O15031
O43157,Q04912
O15031,Q04912
Q04912,Q9ULL4
Q04912,O43157
Q04912,O15031
P08047,Q04206
P17301,P05413
P05413,P56199
P05413,P05556
P05556,P05413
P05413,P08648
P05413,P16144
P40337,Q9UM11
Q9UM11,P40337
P30260,P12830
P17813,P01137
P01137,Q03167
P37173,P01137
P36897,P01137
Q9NYA1,P68104
P68104,Q9NYA1
Q9Y232,Q8N344
Q9Y232,Q09028
Q9Y232,Q92769
Q9Y232,Q8N108
O14745,Q9ULV1
Q9H147,Q6PJG2
Q9H147,Q92769
Q9H147,Q13547
Q96KQ7,Q9Y232
Q96KQ7,Q8N108
Q13547,Q96ST3
Q13547,Q8WXI9
Q13547,O75956
Q13547,Q9NP66
Q13547,Q9P0W2
Q13547,Q86YP4
Q13547,Q14839
Q13547,Q6PJG2
Q13547,Q9UBB5
Q13547,O75446
Q13547,Q9P2K3
Q13547,Q14687
Q13547,Q9BTC8
Q13547,O95983
Q13547,Q8N108
Q13547,Q9H147
Q92769,Q86YP4
Q92769,Q9H147
Q92769,Q9UKL0
Q92769,Q13547
Q92769,Q14839
Q92769,O60341
Q92769,Q09028
Q92769,O95983
Q92769,Q92766
Q92769,Q7Z3K6
Q92769,Q8N344
Q92769,O75956
Q92769,Q96KQ7
Q92769,Q14687
Q92769,Q9HAJ7
Q92769,Q96BD5
Q92769,O75182
Q92769,Q13330
Q92769,O95785
Q92769,Q9BTC8
Q92769,Q6PJG2
Q92769,Q9P2K3
Q92769,Q16576
Q92769,O94776
Q92769,Q9P2R6
Q92769,Q8WXI9
Q92769,Q9UBW7
Q92769,Q9UBB5
Q92769,Q8N108
Q92769,Q9Y232
Q92769,Q14202
Q92769,Q8IZ40
Q92769,Q9NP66
Q92769,O75446
Q92769,Q9H9B1
Q92769,Q9P0W2
O15379,O60341
O15379,O60907
O15379,O75376
O15379,Q9BZK7
O15379,Q13227
O15379,Q14202
O60341,Q9UKL0
O60341,Q9P0W2
O60341,Q9NP66
O60341,Q14687
O60341,Q9P2K3
Q9BTC8,Q09028
Q9BTC8,O75956
Q9BTC8,Q86YP4
Q9BTC8,Q9UBB5
Q9BTC8,O94776
Q9BTC8,Q13330
Q9BTC8,Q8WXI9
Q96ST3,Q9HCU9
Q96ST3,Q09028
Q96ST3,Q9HAJ7
Q96ST3,O75446
Q9BZK7,Q13227
Q9BZK7,O15379
Q9BZK7,O60341
Q9BZK7,O75376
Q9BZK7,O60907
Q96PN7,Q9H147
Q96PN7,Q13547
P60484,P30260
P60484,Q9UJX3
P60484,Q9UJX5
P60484,Q9UJX4
P30260,Q9UJX4
P30260,Q9UJX5
P30260,Q9UJX3
P30260,P60484
P63165,P10242
P10242,P61956
P61956,P10242
P10242,P63165
P35916,P49767
O15530,Q00005
P61073,O60603
P61073,Q96DA0
O60603,P61073
O60603,Q96DA0
Q96DA0,O60602
Q96DA0,O00206
P50281,P53667
P53667,P50281
P09958,Q04912
P30260,Q9UM11
P41227,Q14155
O75084,P56703
P05556,P32927
P32927,P05556
P12956,P68400
P68400,P13010
Q99497,Q6GQQ9
Q9GZV5,Q8IY63
Q9GZV5,P67809
Q9GZV5,Q4VCS5
Q9GZV5,Q969T9
Q9GZV5,O43809
Q969T9,Q9GZV5
Q15561,Q9GZV5
P40337,P63244
P63244,P40337
P40337,Q15370
P40337,Q15369
O00470,P16220
O00470,Q53ET0
P16220,O00470
Q03164,Q9GZS3
Q03164,Q6PD62
Q03164,Q6P1J9
Q00005,O15530
P30153,Q00005
P19784,P78527
P78527,P13010
O95361,P08670
P63165,Q9H160
Q00005,P23443
Q00005,P30153
P32248,O00585
Q02750,Q9P1Y5
Q02750,Q9BQ70
Q02750,Q15293
Q02750,Q15208
Q02750,Q14517
Q02750,Q01650
Q02750,P51148
Q02750,P49902
Q02750,P27708
Q02750,P26006
Q02750,P22087
Q02750,P21926
Q02750,P04792
Q02750,O94903
Q02750,O60884
Q02750,O15427
P28324,Q9UHB6
P28324,Q9NX20
P28324,Q9BYD3
P28324,Q9BQ70
P28324,Q8WWY3
P28324,P50454
P28324,P49748
P28324,P26006
P28324,P04792
P30530,P62937
P30530,Q59GN2
P30530,P62891
P30530,P53007
P30530,P05386
P30530,O60884
P15531,Q58FF7
P15531,P08238
P15531,P06703
P45983,O15084
P37840,Q9UK22
P37840,Q9NQ29
P37840,Q15293
P37840,Q15208
P37840,Q15020
P37840,P82650
P37840,P63208
P37840,P63104
P37840,P62937
P37840,P54136
P37840,P53999
Q99650,P38646
Q99650,O43615
Q99650,O75306
Q99650,P28331
Q9Y4K0,O95863
Q9Y4K0,Q92769
Q9Y5S1,Q9P121
Q9Y5S1,P05230
Q9Y5S1,O60284
Q9Y5S1,Q12979
Q9Y5S1,P78508
Q9Y5S1,P30086
Q9Y5S1,Q8IWA5
Q9Y5S1,Q96PE5
Q9Y5S1,P55285
Q9Y5S1,Q9Y2H2
Q9Y5S1,P78356
Q9Y5S1,P84077
Q9Y5S1,P60201
Q9Y5S1,O75056
Q9Y5S1,O60359
Q9Y5S1,Q6UXB8
Q9Y5S1,Q9NTJ5
Q9Y5S1,Q6ZSJ9
Q9Y5S1,Q9NXU5
Q9Y5S1,P47895
P0DP23,O75874
O75874,P0DP23
Q03111,P50750
Q03111,O60563
Q03111,Q9UHB7
P51825,Q8TD98
A9UF07,Q96CW1
A9UF07,Q96D71
A9UF07,Q13191
A9UF07,O95782
A9UF07,P27986
A9UF07,P42566
A9UF07,P63010
A9UF07,Q9NSY1
A9UF07,Q8WXE9
O15357,Q8TF42
O15357,P05166
O15357,P29353
O15357,P22681
O15357,P27986
O15357,O00459
O15357,A9UF07
O15357,P62993
O15357,Q9HCC0
P22681,O15357
P22681,P42338
P22681,O00459
P22681,A9UF07
P22681,P62993
P22681,P27986
P22681,P41240
P22681,P19474
P22681,P02549
O00459,P29353
O00459,P22681
O00459,P42336
O00459,P04279
O00459,P42338
O00459,Q06124
O00459,Q02383
O00459,O15357
O00459,A9UF07
O00459,P46108
O00459,P62993
O00459,Q9UQC2
Q8TF42,P41240
Q8TF42,O94832
Q8TF42,Q08554
Q8TF42,P29353
Q8TF42,P02549
Q8TF42,O15357
Q8TF42,A9UF07
Q8TF42,Q9HCC0
Q8TF42,Q96P48
Q8TF42,P46108
P29353,P29353
P29353,O00459
P29353,O94832
P29353,A9UF07
P29353,Q96SB3
P29353,P22681
P29353,P02549
P29353,P50570
P29353,O00159
P29353,Q9H939
P29353,P46108
P29353,Q07889
P29353,Q8TF42
P29353,O00507
P29353,O95163
P29353,O60884
P29353,O15027
P29353,P27986
P29353,P41240
P29353,P27708
P62993,P35637
P62993,Q06187
P62993,Q15018
P62993,O76013
P62993,O76009
P62993,Q9NXR7
P62993,P14868
P62993,Q14204
P62993,O15117
P62993,O75563
P62993,Q14247
P62993,Q8TF42
P62993,O76031
P62993,Q9UQC2
P62993,P98160
P62993,A5YKK6
P62993,Q5T4S7
P62993,Q9Y5K6
P62993,Q92734
P62993,P27986
P62993,Q9H939
P62993,O00459
P62993,Q9NZQ3
P62993,Q13094
P46108,Q07890
P46108,A9UF07
P46108,Q13191
P46108,O95782
P46108,P62993
P46108,Q9UL18
P46108,P27986
P46108,Q9UKV8
P46108,P42684
P46108,Q8TF42
P46108,Q8TDY4
P46108,Q9Y4K4
P46108,Q92569
P46108,P57075
P46108,Q96CW1
P46108,P29353
P46108,Q9NQ75
P46108,O15357
P46108,Q6IQ55
P50750,Q9UHB7
P50750,Q03111
P50750,O60563
P50750,P51825
P51825,Q2Q440
P42771,Q9H9E1
P00519,P60006
P00519,O14641
P00519,Q9H4M7
P00519,Q8IYX8
P00519,Q8TAP6
P00519,O14595
P00519,O94818
P00519,P56279
P00519,Q96GJ1
P00519,P42684
P42771,Q53RT3
P42771,O14977
P42771,P60006
P42771,Q86YA3
P42771,P49450
P42771,Q5JST6
P42771,Q96KP1
P42771,O75496
P42771,P13765
P42771,Q9H063
P42771,O75365
P42771,Q5T8P6
P42771,Q9NPC8
P42771,Q96S82
P42771,P23763
P42771,Q8N1G0
P42771,Q96AP4
P42771,O95273
Q969H0,Q16394
Q969H0,Q9Y3Q8
O75874,Q8N302
O75874,Q9UBP4
O75874,Q8N4Y2
O75874,Q6UXB0
O75874,Q14192
O75874,Q6PIW4
O75874,Q8IWV1
O75874,P37198
O75874,Q9GZV8
O75874,Q9NZQ9
O75874,Q96S82
O60674,Q969Q4
O60674,Q96LI6
O75915,P01116
Q6UWN0,P01116
Q9P0J0,P01116
P61586,P01116
Q08117,P40692
Q8N5R6,P40692
Q96GN5,P40692
Q8TAP6,P40692
Q6NSI4,P40692
Q9P2H0,P40692
Q9Y6Y9,P40692
P43361,P40692
Q9UHC1,P40692
O94941,P40692
O96006,P40692
O75152,P40692
O75915,P46531
O96024,P46531
Q8IYX8,P46531
Q14031,P46531
Q16394,P46531
Q8N0U4,P46531
Q96A73,P46531
Q8N448,P46531
P61586,P46531
Q08379,P46531
P82970,P46531
P01116,P29966
P01116,A0FGR8
P01116,A4D1S0
P10275,F8VXC8
P10275,Q04727
P10275,Q08117
P10275,Q5TGY3
P10275,Q9NQW6
P10275,Q8NFD5
P10275,Q9UBL3
P10275,P54253
P10275,Q92560
P10275,Q05GC8
P10275,P41182
P10275,O00512
P10275,Q86UU0
P10275,Q6W2J9
P10275,Q6PH81
P10275,Q69YH5
P10275,P49336
P10275,Q9P2D1
P10275,I3L2J0
P10275,Q16630
P10275,Q86XP3
P10275,Q9H147
P10275,Q92785
P10275,Q15723
P10275,Q7Z589
P10275,Q96L91
P10275,P15408
P10275,P55317
P10275,Q8WUU5
P10275,Q13227
P10275,Q9NZI5
P10275,Q6ISB3
P10275,Q14687
P10275,O15379
P10275,O94992
P10275,F5H212
P10275,Q9P0W2
P10275,Q7Z5L9
P10275,Q15652
P10275,O60341
P10275,Q8NHM5
P10275,Q7LBC6
P10275,O95239
P10275,Q8NG31
P10275,Q86U70
P10275,Q6MZP7
P10275,H0Y322
P10275,Q92585
P10275,Q15648
P10275,Q9UHV7
P10275,Q71F56
P10275,O60244
P10275,Q96RN5
P10275,Q9NVC6
P10275,Q15528
P10275,Q96G25
P10275,Q02078
P10275,Q14814
P10275,Q9Y6Q9
P10275,Q14686
P10275,O75376
P10275,Q5VW26
P10275,P08651
P10275,Q14938
P10275,P49116
P10275,O15294
P10275,O94913
P10275,Q9BSM1
P10275,Q96QT6
P10275,Q9ULL5
P10275,Q5JSZ5
P10275,Q96I25
P10275,Q9P2N5
P10275,Q96EV2
P10275,Q9UKL0
P10275,P48382
P10275,Q5VTR2
P10275,Q5VT52
P10275,Q96ST3
P10275,P12755
P10275,P12757
P10275,Q9HBD4
P10275,Q12824
P10275,Q92922
P10275,Q96GM5
P10275,Q92925
P10275,Q99594
P10275,E7EQS8
P10275,Q04724
P10275,H0YL70
P10275,O15417
P10275,Q9UPN9
P10275,Q9UHF7
P10275,Q93009
P10275,Q9BTA9
P10275,P49750
P10275,Q86T24
P10275,Q9H4I2
P10275,Q9UQR1
P10275,O75362
P10275,Q5T0B9
P10275,Q9ULD9
P10275,O15014
P10275,G3V1M0
P10275,O60563
P10275,Q6P1J9
P10275,P41162
P10275,Q9H334
P10275,Q13887
P10275,Q9UBB5
P10275,Q8TE76
P10275,Q6ZW49
P10275,Q9Y253
P10275,Q9P2K3
P10275,Q9H0E3
P10275,Q9ULW0
P10275,Q9Y2X9
P10275,Q14865
P10275,P54259
P10275,P0C7T5
P10275,Q9H0E9
P10275,Q96JM3
P10275,Q92782
P10275,Q9BUE0
P10275,Q7L2J0
P10275,P18615
P10275,Q6KC79
P10275,Q96BD5
P10275,Q92576
P10275,Q2KHR3
P10275,Q9NTZ6
P10275,Q9P2R6
P10275,Q9UQR0
P10275,O75182
P10275,P81877
P10275,Q9BZK7
P10275,Q6ZU65
P10275,M0QXA7
P10275,Q9ULJ3
P10275,Q9UPT8
P10275,Q8IVW6
P10275,E9PL17
P10275,Q9NPF5
P10275,Q9P2N6
P10275,H0YCF7
P10275,J3KNZ9
P10275,B7ZBM3
P10275,Q96PV6
P10275,Q8IWI9
P10275,Q96C00
P10275,B8ZZU6
P10275,Q9UK53
P10275,Q6P4R8
P10275,Q9BRQ0
P10275,Q96ES7
P10275,Q9UGU0
P10275,Q96KM6
P10275,Q9BW19
P10275,O75150
P10275,Q9ULU4
P10275,O96019
P10275,J3QK89
P10275,Q9NPJ6
P10275,Q5T8P6
P10275,P98175
O96013,Q8NC51
O96013,P19338
O96013,H0YN26
O96013,Q12906
O96013,P61981
O96013,Q9Y5B9
O96013,Q9Y285
O96013,P39748
O96013,D6RAF8
O96013,P22626
O96013,P04406
O96013,P63104
O96013,P62258
O96013,P61978
O96013,P67809
O96013,P62269
O96013,P62081
O96013,P62899
O96013,P62249
O96013,D6RAT0
O96013,P62241
O96013,P62753
O96013,P62263
O96013,P62851
O96013,P62277
O96013,P62857
O96013,P18124
O96013,P62244
O96013,P62701
O96013,P62854
O96013,Q9NSD9
O96013,Q00341
O96013,P63244
O96013,Q00839
O96013,P12956
O96013,Q7KZF4
O96013,Q9Y265
O96013,P04075
O96013,M0R0F0
O96013,P13010
O96013,P53999
O96013,O60506
O96013,P06748
O96013,P31946
O96013,Q13263
O96013,D6RIU0
O96013,P23284
O96013,P35637
O96013,P40429
O96013,P47914
O96013,P32969
O96013,P42766
O96013,G3V1A1
O96013,P46777
O96013,P46779
O96013,P62829
O96013,J3QR09
O96013,P26373
O96013,P39019
O96013,Q9UQ80
O96013,J3QS96
O96013,E9PJD9
O96013,P62750
O96013,B5MCT8
O96013,C9JXB8
O96013,P23396
O96013,P05388
O96013,P62266
O96013,P13639
O96013,M0R3D6
O96013,P62280
O96013,P60866
O96013,P46783
O96013,C9J9K3
O96013,E7EQV9
O96013,P25398
O96013,P36578
O96013,J3KT73
O96013,P15880
O96013,P61353
O96013,P62861
O96013,G5E9G0
O96013,P30050
O96013,K7ELS0
O96013,P62424
O96013,Q9UKD2
O96013,C9K025
O96013,Q02878
O96013,E7ETK0
O96013,P46778
O96013,Q9BRP8
O96013,P35268
O96013,P62906
O96013,E7EQV3
O96013,C9J4Z3
O96013,Q8N1G4
O96013,O75533
O96013,Q9Y3A5
O96013,Q14258
O96013,O43719
O96013,E7EPB3
O96013,P27816
O96013,P05387
O96013,D3YTB1
O96013,E5RI99
P12830,Q68CZ2
Q68CZ2,P12830
O96013,E9PJT3
O96013,J3QLE5
O96013,P78371
O96013,P16401
O96013,Q08211
O96013,Q15233
O96013,P49458
O96013,O43670
O96013,P09874
O96013,O60814
O96013,Q08945
O96013,Q99986
O96013,P05204
O96013,Q15208
O96013,H7BY36
O96013,P23246
O96013,J3QLI9
O96013,P52597
O96013,Q05639
O96013,P62316
O96013,G3V5Q1
O96013,V9GYZ6
O96013,P00367
O96013,P51659
O96013,P40926
O96013,P24752
O96013,Q01105
O96013,Q92688
O96013,P62979
O96013,Q00688
O96013,Q8NE71
O96013,Q9Y3U8
O96013,P42704
O96013,P30419
O96013,P20042
O96013,P41091
O96013,Q14204
O96013,P36551
O96013,E9PKP7
O96013,P35659
O96013,Q8TAQ2
O96013,Q29RF7
O96013,F8VTQ5
O96013,Q9P258
O96013,B4DDM6
O96013,P14618
O96013,P11387
O96013,H0Y4X3
O96013,M0QXS5
O96013,Q13243
O96013,H3BRU6
O96013,Q07955
O96013,J3QL05
O96013,P78347
O96013,O43390
O96013,Q09028
O96013,Q86V81
O96013,P51991
O96013,P05114
O96013,P10412
O96013,C9JQV0
O96013,P27635
O96013,F8W7C6
O96013,O60841
O96013,P49207
O96013,P53396
O96013,Q969Q0
O96013,Q12905
O96013,Q9Y2T7
O96013,E9PC52
O96013,Q96CT7
O96013,P49790
O96013,Q92522
O96013,Q8TCS8
O96013,Q9HC35
O96013,P05198
O96013,B0QZK4
O96013,Q8IY81
O96013,Q9NX58
O96013,F8WBS4
O96013,P12532
O96013,M0QYM5
O96013,H0YFA4
O96013,G3V5V7
O96013,F8WB26
O96013,Q9Y230
O96013,Q9BX26
O96013,P54577
O96013,K7ELW5
O96013,Q9UKN8
O96013,F5GY56
O96013,P26368
O96013,F8W726
O96013,P08579
O96013,Q9Y3B4
O96013,Q9Y657
O96013,Q99543
O96013,P26358
O96013,P34897
O96013,Q9H840
O96013,P27694
O96013,A6NHK2
O96013,M0R0G9
O96013,C9IZN7
O96013,Q92499
O96013,Q9Y224
O96013,Q52LJ0
O96013,P16455
O96013,P52732
O96013,Q14008
O96013,A8MWD9
O96013,Q9BY44
O96013,Q16698
O96013,P31948
O96013,Q07020
O96013,P35606
O96013,P62633
O96013,O15371
O96013,P84103
O96013,P17844
O96013,O15523
O96013,P08708
P10275,Q9UHB7
P10275,Q5SRQ6
P10275,Q6PD62
P10275,P82933
P10275,Q15545
P10275,Q9HCS7
O96013,P11586
O96013,Q15393
O96013,B4DUR8
O96013,P41567
O96013,B4DPJ8
O96013,Q13442
O96013,P60709
O96013,P60842
O96013,P61221
O96013,Q99832
O96013,B7Z2F4
O96013,F5H8H2
O96013,P29144
O96013,P26583
O96013,B1AHB1
O96013,Q5T7C4
O96013,O15144
O96013,F8VR50
O96013,Q9BZH6
O96013,O43823
O96013,Q9BWU0
O96013,P17987
O96013,F8W1H4
O96013,Q8WVC2
O96013,H0Y612
O96013,Q9Y2S6
O96013,Q9ULC4
O96013,Q13813
O96013,P20618
O96013,Q9P0J7
O96013,S4R456
O96013,F8WE39
O96013,F8WBL2
O96013,H7C559
O96013,C9JCK5
O96013,F8VVL1
O96013,O15143
O96013,H0YKS0
O96013,C9JR83
O96013,P50570
O96013,P43686
O96013,P47813
O96013,M0R080
O96013,O00232
O96013,Q5VYK3
O96013,F8VP00
O96013,H3BP22
O96013,Q14558
O96013,P49411
O96013,P52701
O96013,P50990
O96013,P62191
P61981,O96013
P61981,Q8NC51
P61981,P19338
P61981,H0YN26
P61981,Q12906
P61981,Q9Y5B9
P61981,Q9Y285
P61981,P39748
P61981,D6RAF8
P61981,P22626
P61981,P16401
P61981,Q08211
P61981,Q15233
P61981,P49458
P61981,O43670
P61981,P09874
P61981,O60814
P61981,Q08945
P61981,Q99986
P61981,P05204
P61981,Q15208
P61981,H7BY36
P61981,P23246
P61981,P11586
P61981,Q15393
P61981,K7EJB9
P61981,E9PNR9
P61981,P08238
P61981,O60869
P61981,F5GX11
P61981,Q6ZT07
P61981,O94875
P61981,O43707
P61981,P14625
P61981,P12814
P61981,P48444
P61981,P11274
P61981,H3BND8
P61981,H7C5S0
P61981,P33991
